gid,repo_2018,repo_2019,repo_2020,repo_2021,repo_2022
라바142484,0.0,0.0,0.0,0.0,0.0
다바838527,0.0,0.0,0.0,0.0,0.0
라바149507,0.0,0.0,0.0,0.0,0.0
라바041464,0.0,0.0,0.0,0.0,0.0
다바993638,0.0,0.0,0.0,0.0,0.0
다바931402,0.0,0.0,0.0,0.0,0.0
다바956284,2.0,0.0,0.0,0.0,0.0
라바037633,0.0,0.0,0.0,0.0,0.0
라바087485,0.0,0.0,0.0,0.0,0.0
라바007278,0.0,0.0,0.0,0.0,0.0
라바192479,0.0,0.0,0.0,0.0,0.0
다바865481,0.0,0.0,0.0,0.0,0.0
라바024481,0.0,0.0,0.0,0.0,0.0
라바026475,0.0,0.0,0.0,0.0,0.0
라바018598,0.0,0.0,0.0,0.0,0.0
라바018306,0.0,0.0,0.0,0.0,1.0
다바868406,0.0,0.0,0.0,0.0,0.0
라바069409,0.0,0.0,0.0,0.0,0.0
라바007546,0.0,0.0,0.0,0.0,0.0
라바052540,0.0,0.0,0.0,0.0,0.0
다바917320,0.0,0.0,0.0,0.0,0.0
라바170466,0.0,0.0,0.0,0.0,0.0
라바113521,0.0,0.0,0.0,0.0,0.0
라바033376,0.0,0.0,0.0,0.0,0.0
라바122474,0.0,0.0,0.0,0.0,0.0
다바887543,0.0,0.0,0.0,0.0,3.0
다바946391,0.0,0.0,0.0,0.0,0.0
라바013572,0.0,0.0,0.0,0.0,0.0
라바052574,0.0,0.0,0.0,0.0,0.0
다바923566,6.0,6.0,2.0,1.0,2.0
라바052441,0.0,0.0,0.0,0.0,0.0
라바057641,0.0,0.0,0.0,0.0,0.0
다바851484,0.0,0.0,0.0,0.0,0.0
라바017495,0.0,0.0,0.0,0.0,0.0
라바012376,0.0,0.0,0.0,0.0,0.0
라바044339,0.0,0.0,0.0,0.0,0.0
다바980386,0.0,0.0,0.0,0.0,0.0
다바995388,0.0,0.0,0.0,0.0,0.0
다바982372,0.0,0.0,0.0,0.0,0.0
다바866489,0.0,0.0,0.0,0.0,0.0
라바007242,0.0,0.0,0.0,0.0,0.0
다바937322,18.0,10.0,18.0,9.0,10.0
다바988305,0.0,0.0,0.0,0.0,0.0
라바233441,0.0,0.0,0.0,0.0,0.0
다바904421,0.0,0.0,0.0,0.0,0.0
다바998631,0.0,0.0,0.0,0.0,0.0
다바899519,1.0,0.0,0.0,0.0,0.0
다바864566,3.0,12.0,7.0,7.0,14.0
다바838492,0.0,0.0,0.0,0.0,0.0
라바185505,0.0,0.0,0.0,0.0,0.0
다바908500,1.0,0.0,0.0,0.0,0.0
다바885448,0.0,0.0,0.0,0.0,0.0
다바924301,0.0,0.0,0.0,0.0,0.0
라바029412,0.0,0.0,0.0,0.0,0.0
다바895565,0.0,0.0,0.0,0.0,0.0
다바911542,0.0,0.0,0.0,0.0,0.0
라바057448,0.0,0.0,0.0,0.0,0.0
다바942564,2.0,2.0,1.0,0.0,6.0
다바947575,4.0,0.0,0.0,5.0,0.0
라바055373,0.0,0.0,0.0,0.0,0.0
다바982316,0.0,0.0,0.0,0.0,0.0
라바035414,0.0,0.0,0.0,0.0,0.0
라바105435,0.0,0.0,0.0,0.0,0.0
라바090574,0.0,0.0,0.0,0.0,0.0
다바945505,0.0,0.0,1.0,0.0,0.0
라바030383,0.0,0.0,0.0,0.0,0.0
다바985294,0.0,0.0,0.0,0.0,0.0
라바075464,0.0,0.0,0.0,0.0,0.0
다바872481,0.0,0.0,0.0,0.0,0.0
라바034604,0.0,0.0,0.0,0.0,0.0
다바846467,23.0,10.0,6.0,8.0,12.0
라바047344,0.0,0.0,0.0,0.0,0.0
라바057399,0.0,0.0,0.0,0.0,0.0
라바129513,0.0,0.0,0.0,0.0,0.0
라바011256,0.0,0.0,0.0,0.0,0.0
라바083555,0.0,0.0,0.0,0.0,0.0
다바986578,0.0,0.0,0.0,0.0,0.0
라바020319,0.0,0.0,0.0,0.0,0.0
다바922486,0.0,0.0,0.0,0.0,0.0
라바087559,0.0,0.0,0.0,0.0,0.0
라바046362,0.0,0.0,0.0,0.0,0.0
다바862559,0.0,0.0,0.0,2.0,0.0
다바879517,0.0,0.0,0.0,0.0,0.0
라바131461,0.0,0.0,0.0,0.0,0.0
다바867531,0.0,0.0,0.0,0.0,0.0
라바020511,0.0,0.0,0.0,0.0,0.0
라바047517,0.0,0.0,0.0,0.0,0.0
라바102510,0.0,0.0,0.0,0.0,0.0
라바088573,0.0,0.0,0.0,0.0,0.0
라바170544,0.0,0.0,0.0,0.0,0.0
다바883467,11.0,15.0,3.0,2.0,0.0
라바076413,0.0,0.0,0.0,0.0,0.0
라바070478,0.0,0.0,0.0,0.0,0.0
다바956310,0.0,0.0,0.0,0.0,0.0
다바975594,0.0,0.0,0.0,0.0,0.0
다바986435,0.0,0.0,0.0,0.0,0.0
라바041301,0.0,0.0,0.0,0.0,0.0
라바057314,0.0,0.0,0.0,0.0,0.0
다바898566,0.0,0.0,0.0,0.0,0.0
다바834533,0.0,0.0,0.0,0.0,0.0
다바912303,0.0,0.0,0.0,0.0,0.0
라바053641,0.0,0.0,0.0,0.0,0.0
라바047377,0.0,0.0,0.0,0.0,0.0
라바038429,0.0,0.0,0.0,0.0,0.0
다바919590,2.0,1.0,0.0,1.0,1.0
라바019474,0.0,0.0,0.0,0.0,0.0
다바850565,0.0,0.0,0.0,0.0,0.0
다바863415,0.0,0.0,0.0,0.0,0.0
다바978415,0.0,0.0,0.0,1.0,0.0
라바132472,0.0,0.0,0.0,0.0,0.0
다바903471,2.0,3.0,5.0,5.0,0.0
라바128461,0.0,0.0,0.0,0.0,0.0
다바942447,0.0,0.0,0.0,0.0,0.0
라바028356,0.0,0.0,0.0,0.0,0.0
라바197500,0.0,0.0,0.0,0.0,0.0
다바979473,0.0,0.0,2.0,1.0,0.0
다바911515,0.0,0.0,0.0,0.0,0.0
라바078576,0.0,0.0,0.0,0.0,0.0
다바846539,0.0,0.0,0.0,0.0,0.0
다바914451,0.0,0.0,2.0,0.0,0.0
라바033634,0.0,0.0,0.0,0.0,0.0
라바166518,0.0,0.0,0.0,0.0,0.0
라바212456,0.0,0.0,0.0,0.0,0.0
다바866533,0.0,0.0,0.0,0.0,0.0
다바961454,0.0,0.0,0.0,0.0,0.0
라바007520,0.0,0.0,0.0,0.0,0.0
라바027310,0.0,0.0,0.0,0.0,0.0
다바995560,0.0,0.0,0.0,0.0,0.0
다바923363,0.0,0.0,0.0,0.0,0.0
라바070435,0.0,0.0,0.0,0.0,0.0
다바958526,0.0,0.0,0.0,0.0,1.0
라바026332,0.0,0.0,0.0,0.0,0.0
라바042362,0.0,0.0,0.0,0.0,0.0
라바072575,0.0,0.0,0.0,0.0,0.0
다바907583,0.0,0.0,0.0,0.0,0.0
라바184531,0.0,0.0,0.0,0.0,0.0
라바024430,0.0,0.0,0.0,0.0,0.0
라바044567,0.0,0.0,0.0,0.0,0.0
라바061529,0.0,0.0,0.0,0.0,0.0
다바868572,0.0,0.0,0.0,0.0,0.0
라바082462,0.0,0.0,0.0,0.0,0.0
라바101565,0.0,0.0,0.0,0.0,0.0
라바165570,0.0,0.0,0.0,0.0,0.0
다바933598,0.0,0.0,0.0,0.0,0.0
다바920315,0.0,0.0,0.0,0.0,0.0
라바046388,0.0,0.0,0.0,0.0,1.0
다바976574,0.0,0.0,0.0,0.0,0.0
라바036426,0.0,0.0,0.0,0.0,0.0
다바987581,0.0,0.0,0.0,1.0,0.0
다바988626,1.0,2.0,1.0,3.0,6.0
라바000593,0.0,0.0,0.0,0.0,1.0
라바123535,0.0,0.0,0.0,0.0,0.0
라바084591,0.0,0.0,0.0,0.0,0.0
다바877460,0.0,0.0,0.0,0.0,0.0
다바968500,18.0,37.0,27.0,38.0,57.0
라바099453,0.0,0.0,0.0,0.0,0.0
라바117434,0.0,0.0,0.0,0.0,0.0
라바036559,0.0,0.0,0.0,0.0,0.0
다바879488,0.0,0.0,0.0,0.0,0.0
다바928341,0.0,0.0,0.0,0.0,0.0
다바975622,0.0,0.0,0.0,0.0,0.0
라바151504,0.0,0.0,0.0,0.0,0.0
다바972625,0.0,0.0,0.0,0.0,0.0
라바002556,0.0,0.0,0.0,0.0,0.0
라바160541,0.0,0.0,0.0,0.0,0.0
다바997442,3.0,1.0,2.0,3.0,3.0
라바170528,0.0,0.0,0.0,0.0,0.0
라바057538,0.0,0.0,0.0,0.0,0.0
다바831558,0.0,0.0,0.0,0.0,0.0
다바995376,0.0,0.0,0.0,0.0,0.0
다바893533,0.0,0.0,0.0,0.0,0.0
다바868563,0.0,0.0,0.0,0.0,0.0
라바030382,0.0,0.0,0.0,0.0,0.0
다바928361,0.0,0.0,0.0,0.0,0.0
라바074572,0.0,3.0,3.0,0.0,0.0
라바096561,0.0,0.0,1.0,0.0,0.0
라바046581,0.0,0.0,0.0,0.0,0.0
다바893406,0.0,0.0,0.0,0.0,0.0
다바922427,0.0,0.0,0.0,0.0,0.0
다바851428,0.0,0.0,0.0,0.0,0.0
다바909533,2.0,4.0,3.0,5.0,2.0
라바038464,0.0,0.0,0.0,2.0,0.0
라바038604,0.0,0.0,0.0,0.0,0.0
라바163482,0.0,0.0,0.0,0.0,0.0
라바150456,0.0,0.0,0.0,0.0,0.0
라바051477,0.0,0.0,0.0,0.0,0.0
라바080559,0.0,0.0,0.0,0.0,0.0
라바007299,0.0,0.0,0.0,0.0,0.0
라바177537,0.0,0.0,0.0,0.0,0.0
라바090492,0.0,0.0,0.0,0.0,0.0
다바957479,3.0,8.0,0.0,2.0,4.0
다바982639,0.0,0.0,0.0,0.0,0.0
다바959531,0.0,0.0,1.0,0.0,0.0
다바882535,0.0,0.0,0.0,0.0,0.0
라바106539,0.0,0.0,0.0,0.0,0.0
라바022342,0.0,0.0,0.0,0.0,0.0
다바960386,0.0,0.0,0.0,0.0,0.0
다바927433,0.0,0.0,0.0,0.0,0.0
다바978557,0.0,0.0,0.0,0.0,0.0
라바054529,0.0,0.0,0.0,0.0,0.0
다바925498,33.0,60.0,29.0,37.0,54.0
다바947286,0.0,2.0,0.0,0.0,0.0
라바065458,0.0,0.0,0.0,0.0,0.0
라바053423,0.0,0.0,0.0,0.0,0.0
라바016396,0.0,0.0,0.0,0.0,0.0
라바068517,0.0,0.0,0.0,0.0,0.0
다바931346,2.0,1.0,0.0,0.0,0.0
라바025633,0.0,0.0,0.0,0.0,0.0
다바887568,0.0,0.0,0.0,0.0,0.0
라바178532,0.0,0.0,0.0,0.0,0.0
다바925301,0.0,0.0,0.0,0.0,0.0
다바952360,0.0,0.0,0.0,0.0,0.0
라바015328,0.0,0.0,0.0,0.0,0.0
다바910322,0.0,0.0,0.0,0.0,0.0
라바066632,0.0,0.0,0.0,1.0,2.0
라바192498,0.0,0.0,0.0,0.0,0.0
다바956282,1.0,0.0,5.0,0.0,5.0
다바934300,0.0,0.0,0.0,0.0,0.0
라바018450,0.0,0.0,0.0,0.0,0.0
라바062387,0.0,0.0,0.0,0.0,0.0
라바058583,0.0,0.0,0.0,0.0,0.0
라바084529,0.0,0.0,0.0,0.0,0.0
다바843500,0.0,0.0,0.0,0.0,0.0
다바921314,0.0,0.0,0.0,0.0,0.0
라바143521,0.0,0.0,0.0,0.0,0.0
라바050317,0.0,0.0,0.0,0.0,0.0
다바896494,0.0,0.0,0.0,0.0,0.0
다바913409,0.0,0.0,0.0,0.0,0.0
라바020306,0.0,0.0,0.0,0.0,0.0
라바044578,0.0,0.0,0.0,0.0,0.0
라바115532,0.0,0.0,0.0,0.0,0.0
라바002588,0.0,0.0,0.0,0.0,0.0
라바003371,6.0,5.0,7.0,7.0,4.0
다바861613,0.0,0.0,0.0,0.0,0.0
다바886557,0.0,0.0,0.0,0.0,0.0
다바950395,0.0,0.0,0.0,0.0,0.0
라바123462,0.0,0.0,0.0,0.0,0.0
다바986590,0.0,0.0,0.0,0.0,0.0
라바225456,0.0,0.0,0.0,0.0,0.0
다바866614,0.0,0.0,0.0,0.0,0.0
라바084488,0.0,0.0,0.0,0.0,0.0
다바958530,0.0,0.0,0.0,0.0,0.0
라바045403,0.0,0.0,0.0,0.0,0.0
다바903612,0.0,0.0,0.0,0.0,0.0
다바980381,0.0,0.0,0.0,0.0,0.0
다바982340,1.0,0.0,0.0,1.0,0.0
라바014498,0.0,0.0,0.0,0.0,0.0
라바142566,0.0,0.0,0.0,0.0,0.0
라바090495,0.0,0.0,0.0,0.0,0.0
라바021517,0.0,0.0,0.0,0.0,0.0
라바192491,0.0,0.0,0.0,0.0,0.0
다바829484,1.0,0.0,0.0,0.0,0.0
다바854497,2.0,11.0,1.0,5.0,2.0
라바019470,0.0,1.0,2.0,13.0,6.0
다바912386,0.0,0.0,0.0,0.0,0.0
라바104561,0.0,0.0,0.0,0.0,0.0
라바116466,0.0,0.0,0.0,0.0,0.0
다바881598,0.0,0.0,0.0,0.0,0.0
라바060604,0.0,0.0,0.0,0.0,0.0
라바146491,0.0,0.0,0.0,0.0,0.0
라바181459,0.0,0.0,0.0,0.0,0.0
라바180471,0.0,0.0,0.0,0.0,0.0
다바927575,0.0,0.0,0.0,0.0,0.0
다바920389,0.0,0.0,0.0,0.0,0.0
라바061420,0.0,0.0,0.0,0.0,0.0
라바031497,0.0,0.0,0.0,0.0,0.0
라바196541,0.0,0.0,0.0,0.0,0.0
라바132486,0.0,0.0,0.0,0.0,0.0
라바124518,0.0,0.0,0.0,0.0,0.0
다바950516,1.0,0.0,1.0,0.0,1.0
다바961614,0.0,0.0,0.0,0.0,0.0
라바023510,0.0,0.0,0.0,0.0,0.0
다바997262,0.0,0.0,0.0,0.0,0.0
다바999637,0.0,0.0,0.0,0.0,0.0
라바132559,0.0,0.0,0.0,0.0,0.0
다바825543,0.0,0.0,0.0,0.0,0.0
라바037359,0.0,0.0,0.0,0.0,0.0
다바924441,0.0,0.0,0.0,0.0,0.0
라바090521,0.0,0.0,0.0,0.0,0.0
라바056473,0.0,0.0,0.0,0.0,0.0
라바184510,0.0,0.0,0.0,0.0,0.0
라바109542,0.0,0.0,0.0,0.0,0.0
다바940386,0.0,0.0,0.0,0.0,0.0
라바010271,0.0,0.0,0.0,0.0,0.0
라바009331,0.0,0.0,0.0,0.0,0.0
라바019604,0.0,0.0,0.0,0.0,0.0
라바048471,0.0,0.0,0.0,0.0,0.0
라바052520,0.0,0.0,0.0,0.0,0.0
다바926419,0.0,0.0,0.0,0.0,0.0
라바144492,0.0,0.0,0.0,0.0,0.0
라바089602,0.0,0.0,0.0,0.0,0.0
다바879593,0.0,0.0,0.0,0.0,0.0
라바044312,0.0,0.0,0.0,0.0,0.0
라바085455,0.0,0.0,0.0,0.0,0.0
라바017562,0.0,0.0,0.0,0.0,0.0
라바042314,0.0,0.0,0.0,0.0,0.0
라바067468,0.0,0.0,0.0,0.0,0.0
다바889400,0.0,0.0,0.0,0.0,0.0
라바041309,0.0,0.0,0.0,0.0,0.0
라바119486,0.0,0.0,0.0,0.0,0.0
라바036623,0.0,0.0,0.0,0.0,0.0
다바945549,0.0,0.0,0.0,0.0,0.0
다바882475,0.0,0.0,0.0,0.0,0.0
라바089545,0.0,1.0,0.0,1.0,0.0
라바169495,0.0,0.0,0.0,0.0,0.0
다바975628,0.0,0.0,0.0,0.0,0.0
라바114468,0.0,0.0,0.0,0.0,0.0
라바062395,0.0,0.0,0.0,0.0,0.0
라바005627,0.0,0.0,0.0,0.0,0.0
라바007569,0.0,0.0,0.0,0.0,0.0
다바866601,0.0,0.0,0.0,0.0,3.0
라바112516,0.0,0.0,0.0,0.0,0.0
다바960589,0.0,0.0,0.0,0.0,0.0
라바009364,0.0,0.0,0.0,0.0,0.0
다바957579,0.0,0.0,0.0,0.0,0.0
다바905470,0.0,0.0,0.0,0.0,0.0
다바938421,0.0,0.0,0.0,0.0,0.0
라바214474,0.0,0.0,0.0,0.0,0.0
다바888608,0.0,0.0,0.0,0.0,0.0
라바012381,0.0,0.0,0.0,0.0,0.0
라바050525,0.0,0.0,0.0,0.0,0.0
다바958586,0.0,0.0,0.0,0.0,0.0
다바960405,0.0,0.0,0.0,0.0,0.0
라바045436,0.0,0.0,0.0,0.0,0.0
다바991577,0.0,0.0,0.0,0.0,0.0
라바018461,0.0,0.0,3.0,6.0,5.0
라바027596,0.0,0.0,0.0,1.0,0.0
라바017579,0.0,0.0,0.0,0.0,0.0
라바032278,0.0,0.0,0.0,0.0,0.0
다바904556,0.0,0.0,0.0,0.0,0.0
라바190489,0.0,0.0,0.0,0.0,0.0
라바049365,0.0,0.0,0.0,0.0,0.0
라바057418,1.0,0.0,0.0,0.0,0.0
다바938447,0.0,0.0,0.0,0.0,0.0
다바844455,0.0,0.0,0.0,1.0,0.0
다바858592,0.0,0.0,0.0,0.0,0.0
다바849435,0.0,0.0,0.0,0.0,0.0
다바862552,0.0,0.0,0.0,0.0,0.0
다바950492,1.0,2.0,1.0,4.0,2.0
라바062511,0.0,0.0,0.0,0.0,0.0
다바968628,0.0,0.0,0.0,0.0,0.0
라바146559,0.0,0.0,0.0,0.0,0.0
라바069414,0.0,0.0,0.0,0.0,0.0
다바899506,1.0,0.0,0.0,1.0,0.0
다바993339,0.0,0.0,0.0,0.0,0.0
라바110488,0.0,0.0,0.0,0.0,0.0
다바887526,10.0,12.0,14.0,7.0,7.0
라바125456,0.0,0.0,0.0,0.0,0.0
다바817550,0.0,0.0,0.0,0.0,0.0
다바854502,0.0,0.0,0.0,0.0,0.0
다바967403,0.0,1.0,0.0,0.0,0.0
다바994262,0.0,0.0,0.0,0.0,0.0
다바939578,0.0,0.0,0.0,0.0,0.0
다바942530,0.0,0.0,0.0,0.0,0.0
라바167446,0.0,0.0,0.0,0.0,0.0
다바929559,0.0,0.0,0.0,1.0,0.0
라바072477,0.0,0.0,0.0,0.0,0.0
라바093407,0.0,0.0,0.0,0.0,0.0
다바892399,0.0,0.0,0.0,3.0,0.0
라바149569,0.0,0.0,0.0,0.0,0.0
다바963292,0.0,0.0,0.0,0.0,0.0
다바882476,0.0,0.0,0.0,0.0,0.0
라바231465,0.0,0.0,0.0,0.0,0.0
다바998451,0.0,0.0,1.0,0.0,0.0
다바999543,1.0,0.0,1.0,0.0,0.0
라바078569,0.0,0.0,0.0,0.0,0.0
라바083581,0.0,0.0,0.0,0.0,0.0
다바830518,0.0,0.0,0.0,0.0,0.0
다바846433,0.0,0.0,0.0,0.0,0.0
라바123551,0.0,0.0,0.0,0.0,0.0
다바973397,0.0,0.0,0.0,0.0,0.0
라바020594,1.0,0.0,0.0,0.0,0.0
라바144512,0.0,0.0,0.0,0.0,0.0
라바088487,0.0,0.0,0.0,0.0,0.0
다바997569,0.0,0.0,0.0,0.0,0.0
다바991530,0.0,2.0,0.0,3.0,7.0
라바033304,0.0,0.0,0.0,0.0,0.0
다바914473,0.0,1.0,0.0,0.0,0.0
다바910593,0.0,0.0,0.0,0.0,0.0
다바950294,0.0,0.0,0.0,0.0,0.0
다바984561,0.0,0.0,0.0,0.0,0.0
다바973331,0.0,0.0,0.0,0.0,0.0
라바040351,0.0,0.0,0.0,0.0,0.0
라바028430,0.0,0.0,0.0,0.0,0.0
라바095560,0.0,0.0,0.0,0.0,0.0
라바091481,0.0,0.0,0.0,0.0,0.0
다바887535,0.0,0.0,0.0,0.0,0.0
다바961345,0.0,0.0,0.0,0.0,0.0
라바016629,0.0,0.0,0.0,0.0,0.0
라바163476,0.0,0.0,0.0,0.0,0.0
다바894422,0.0,0.0,0.0,0.0,0.0
다바929346,0.0,0.0,0.0,0.0,0.0
라바055396,0.0,0.0,0.0,0.0,0.0
라바095469,0.0,0.0,0.0,0.0,0.0
다바893574,0.0,0.0,0.0,0.0,0.0
다바943597,0.0,0.0,0.0,0.0,0.0
라바004415,0.0,0.0,0.0,0.0,0.0
라바141448,0.0,0.0,0.0,0.0,0.0
라바046457,0.0,0.0,0.0,0.0,0.0
라바010330,0.0,0.0,0.0,0.0,0.0
다바997260,0.0,0.0,0.0,0.0,0.0
라바223462,0.0,0.0,0.0,0.0,0.0
다바933537,0.0,0.0,2.0,2.0,6.0
다바979603,0.0,0.0,0.0,0.0,0.0
라바017429,0.0,0.0,0.0,0.0,0.0
다바986352,0.0,0.0,0.0,0.0,0.0
라바041469,0.0,0.0,0.0,0.0,0.0
라바076419,0.0,0.0,0.0,0.0,0.0
라바150587,0.0,0.0,0.0,0.0,0.0
다바908328,0.0,0.0,0.0,0.0,0.0
라바059609,0.0,0.0,0.0,0.0,0.0
다바998416,0.0,0.0,0.0,0.0,0.0
라바077513,0.0,0.0,0.0,0.0,0.0
라바009241,0.0,0.0,0.0,0.0,0.0
라바148512,0.0,0.0,0.0,0.0,0.0
라바028442,0.0,0.0,0.0,0.0,0.0
라바183446,0.0,0.0,0.0,0.0,0.0
라바087535,0.0,0.0,0.0,0.0,0.0
다바852557,0.0,0.0,0.0,0.0,0.0
다바952562,0.0,1.0,0.0,0.0,0.0
라바146480,0.0,0.0,0.0,0.0,0.0
라바009283,0.0,0.0,0.0,0.0,0.0
라바052566,0.0,0.0,0.0,0.0,0.0
다바997410,0.0,0.0,0.0,0.0,2.0
다바993576,0.0,0.0,0.0,0.0,0.0
라바128511,0.0,0.0,0.0,0.0,0.0
다바985639,0.0,0.0,0.0,0.0,0.0
라바211456,0.0,0.0,0.0,0.0,0.0
라바008254,0.0,0.0,0.0,0.0,0.0
다바838557,0.0,0.0,0.0,0.0,0.0
다바940540,0.0,0.0,0.0,1.0,1.0
라바061585,0.0,0.0,0.0,0.0,0.0
다바986613,0.0,0.0,0.0,0.0,0.0
라바170552,1.0,0.0,0.0,0.0,0.0
다바840519,0.0,0.0,0.0,0.0,0.0
다바845490,0.0,0.0,0.0,0.0,1.0
다바985412,0.0,0.0,0.0,0.0,0.0
라바017397,0.0,0.0,0.0,0.0,0.0
다바915602,3.0,0.0,0.0,0.0,0.0
라바005351,0.0,0.0,0.0,0.0,0.0
라바004336,0.0,0.0,0.0,0.0,0.0
다바961408,0.0,0.0,0.0,0.0,0.0
라바097407,0.0,0.0,0.0,0.0,0.0
다바999612,0.0,0.0,0.0,0.0,0.0
라바042638,0.0,0.0,0.0,0.0,0.0
라바063351,0.0,0.0,0.0,0.0,0.0
라바019624,0.0,0.0,0.0,0.0,0.0
라바054448,1.0,0.0,0.0,0.0,0.0
다바839490,0.0,0.0,0.0,0.0,0.0
라바069586,0.0,0.0,0.0,0.0,0.0
다바892400,0.0,0.0,0.0,0.0,0.0
다바962596,0.0,0.0,0.0,0.0,0.0
다바839531,0.0,0.0,0.0,0.0,0.0
다바861568,0.0,0.0,0.0,0.0,0.0
다바995331,0.0,0.0,0.0,0.0,0.0
라바055378,0.0,0.0,0.0,0.0,0.0
라바063345,0.0,0.0,0.0,0.0,0.0
라바092505,0.0,0.0,0.0,0.0,0.0
라바032393,0.0,0.0,0.0,0.0,0.0
다바966390,0.0,0.0,0.0,0.0,0.0
다바984324,0.0,0.0,0.0,0.0,0.0
다바976579,1.0,1.0,0.0,1.0,0.0
다바955386,0.0,0.0,0.0,0.0,0.0
다바996287,0.0,0.0,0.0,0.0,0.0
다바866580,0.0,0.0,0.0,0.0,0.0
라바093399,0.0,0.0,0.0,0.0,0.0
라바149467,0.0,0.0,0.0,0.0,0.0
라바016413,0.0,2.0,0.0,0.0,0.0
라바160566,0.0,0.0,0.0,0.0,0.0
라바047543,0.0,0.0,0.0,0.0,0.0
라바100502,0.0,0.0,0.0,0.0,0.0
라바131540,0.0,0.0,0.0,0.0,0.0
다바852579,8.0,20.0,8.0,5.0,22.0
라바058481,0.0,0.0,0.0,0.0,0.0
다바983626,0.0,0.0,0.0,0.0,0.0
다바993612,0.0,0.0,0.0,0.0,0.0
라바190551,0.0,0.0,0.0,0.0,0.0
다바891456,0.0,0.0,0.0,0.0,0.0
라바195532,0.0,0.0,0.0,0.0,0.0
다바821491,0.0,0.0,0.0,0.0,0.0
다바908434,0.0,0.0,0.0,0.0,0.0
라바034625,0.0,0.0,0.0,0.0,0.0
다바932499,1.0,0.0,0.0,0.0,0.0
라바056389,0.0,0.0,0.0,0.0,0.0
다바825489,0.0,1.0,0.0,0.0,0.0
다바898453,0.0,0.0,0.0,0.0,0.0
라바183537,0.0,0.0,0.0,0.0,0.0
다바918349,0.0,0.0,0.0,0.0,0.0
다바924461,0.0,0.0,0.0,0.0,0.0
다바909451,0.0,0.0,0.0,0.0,0.0
라바163554,0.0,0.0,0.0,0.0,0.0
다바865477,0.0,0.0,0.0,0.0,0.0
라바077411,0.0,0.0,0.0,0.0,0.0
라바103507,0.0,0.0,0.0,0.0,0.0
다바951542,0.0,0.0,0.0,0.0,0.0
라바008549,0.0,0.0,0.0,0.0,0.0
라바113525,0.0,0.0,0.0,0.0,0.0
다바917546,0.0,0.0,0.0,0.0,0.0
라바015632,0.0,0.0,0.0,0.0,0.0
다바918355,0.0,0.0,0.0,0.0,0.0
다바949305,0.0,2.0,0.0,0.0,0.0
라바050631,0.0,0.0,0.0,0.0,0.0
다바916375,0.0,0.0,0.0,0.0,0.0
라바141560,0.0,0.0,0.0,0.0,0.0
라바144520,0.0,0.0,0.0,0.0,0.0
라바115537,0.0,0.0,0.0,0.0,0.0
다바913604,0.0,0.0,0.0,0.0,0.0
라바116527,0.0,0.0,0.0,0.0,0.0
라바176511,0.0,0.0,0.0,0.0,0.0
다바909570,0.0,0.0,0.0,0.0,0.0
라바012339,0.0,0.0,0.0,0.0,0.0
라바097429,0.0,0.0,0.0,0.0,0.0
라바005287,0.0,0.0,0.0,0.0,0.0
다바955433,0.0,0.0,0.0,0.0,0.0
다바941421,0.0,0.0,0.0,0.0,0.0
다바956403,0.0,0.0,0.0,0.0,1.0
라바044422,0.0,0.0,0.0,0.0,0.0
다바940376,0.0,0.0,0.0,0.0,0.0
라바065471,0.0,0.0,0.0,0.0,0.0
다바828544,0.0,0.0,0.0,0.0,0.0
다바844519,0.0,0.0,0.0,0.0,0.0
라바001578,0.0,0.0,0.0,0.0,0.0
라바011442,0.0,0.0,0.0,0.0,0.0
다바949341,0.0,0.0,0.0,0.0,0.0
다바878589,0.0,0.0,0.0,0.0,0.0
라바012608,0.0,0.0,0.0,0.0,0.0
라바091472,3.0,5.0,5.0,1.0,2.0
라바117527,0.0,0.0,0.0,0.0,0.0
라바028421,0.0,0.0,0.0,0.0,1.0
라바082549,0.0,0.0,0.0,0.0,0.0
다바969324,0.0,0.0,0.0,0.0,0.0
라바028319,0.0,0.0,0.0,0.0,0.0
다바921566,1.0,0.0,0.0,0.0,0.0
다바912601,0.0,0.0,0.0,0.0,0.0
다바971375,0.0,1.0,0.0,0.0,0.0
라바012416,0.0,1.0,2.0,9.0,0.0
라바199529,0.0,0.0,0.0,0.0,0.0
다바907562,0.0,0.0,0.0,0.0,0.0
다바992620,0.0,0.0,0.0,0.0,0.0
라바120538,0.0,0.0,0.0,0.0,0.0
다바987628,0.0,0.0,0.0,0.0,0.0
라바232443,0.0,0.0,0.0,0.0,0.0
다바925613,0.0,0.0,0.0,0.0,0.0
라바131513,0.0,1.0,0.0,0.0,1.0
라바183479,0.0,0.0,0.0,0.0,0.0
라바028548,5.0,2.0,0.0,0.0,6.0
라바152529,0.0,0.0,0.0,0.0,0.0
라바000318,0.0,0.0,0.0,0.0,0.0
라바013495,0.0,0.0,1.0,0.0,0.0
라바065563,0.0,0.0,0.0,0.0,0.0
라바110468,0.0,0.0,0.0,0.0,0.0
다바919612,0.0,0.0,0.0,0.0,0.0
라바067574,0.0,0.0,0.0,0.0,0.0
다바811499,0.0,0.0,0.0,0.0,0.0
라바028452,0.0,0.0,0.0,0.0,0.0
다바926592,0.0,0.0,0.0,0.0,0.0
라바061495,0.0,0.0,0.0,0.0,0.0
다바911490,0.0,0.0,0.0,2.0,0.0
